,id,x,y,z,radius,dt
66,0.0,37.38074611820127,37.38585958861535,37.38367051425766,5.0340202492366695,66.0
67,0.0,37.958096387390896,37.96320985780497,37.96102078344728,5.035348344872502,67.0
68,0.0,38.53544665658052,38.54056012699459,38.538371052636904,5.035348344872502,68.0
69,0.0,39.11279692577014,39.117910396184215,39.11572132182653,5.035348344872502,69.0
70,0.0,39.69014719495976,39.69526066537384,39.69307159101615,5.035348344872502,70.0
71,0.0,40.267497464149386,40.27261093456346,40.27042186020577,5.035348344872502,71.0
72,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.035348344872502,72.0
73,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.036576209906721,73.0
74,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.036576209906721,74.0
75,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.036576209906721,75.0
76,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.036576209906721,76.0
77,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.036576209906721,77.0
78,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.036576209906721,78.0
79,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.037711452293239,79.0
80,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.037711452293239,80.0
81,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.037711452293239,81.0
82,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.037711452293239,82.0
83,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.037711452293239,83.0
84,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.037711452293239,84.0
85,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.038761096163781,85.0
86,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.038761096163781,86.0
87,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.038761096163781,87.0
88,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.038761096163781,88.0
89,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.038761096163781,89.0
90,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.038761096163781,90.0
91,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.039731627552784,91.0
92,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.039731627552784,92.0
93,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.039731627552784,93.0
94,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.039731627552784,94.0
95,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.039731627552784,95.0
96,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.039731627552784,96.0
97,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.040629036407028,97.0
98,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.040629036407028,98.0
99,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.040629036407028,99.0
100,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.040629036407028,100.0
101,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.040629036407028,101.0
102,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.040629036407028,102.0
103,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0414588552011965,103.0
104,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0414588552011965,104.0
105,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0414588552011965,105.0
106,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0414588552011965,106.0
107,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0414588552011965,107.0
108,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.0414588552011965,108.0
109,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.042226194450081,109.0
110,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.042226194450081,110.0
111,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.042226194450081,111.0
112,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.042226194450081,112.0
113,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.042226194450081,113.0
114,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.042226194450081,114.0
115,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.04293577538087,115.0
116,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.04293577538087,116.0
117,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.04293577538087,117.0
118,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.04293577538087,118.0
119,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.04293577538087,119.0
120,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.04293577538087,120.0
121,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.043591960004645,121.0
122,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.043591960004645,122.0
123,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.043591960004645,123.0
124,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.043591960004645,124.0
125,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.043591960004645,125.0
126,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.043591960004645,126.0
127,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.044198778804346,127.0
128,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.044198778804346,128.0
129,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.044198778804346,129.0
130,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.044198778804346,130.0
131,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.044198778804346,131.0
132,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.044198778804346,132.0
133,0.0,40.469570058365754,40.47468352877983,40.47249445442214,5.044759956236858,133.0
